WRI,Exposure,Vulnerability,Susceptibility,Lack of Coping Capabilities, Lack of Adaptive Capacities,Exposure Category,WRI Category,Vulnerability Category,Susceptibility Category
6.021963370991511,8.339285714285715,5.717181467181467,2.7936710883810134,7.176836068185439,5.725173210161662,10.0,7.75,5.5,3.25
5.9764928776927935,6.092857142857143,8.479729729729732,8.219274412657825,9.050820455631671,6.6217090069284055,7.75,7.75,10.0,10.0
5.936074661427269,5.453571428571429,9.688706563706564,7.957487613872464,9.671658435558387,9.74364896073903,5.5,7.75,10.0,10.0
5.910813276261316,5.864285714285716,8.77364864864865,7.695700815087102,8.6378843396527,8.366281755196304,7.75,7.75,10.0,10.0
5.612728931303067,6.060714285714285,7.842664092664094,5.090778328272336,9.349052094949815,7.515473441108544,7.75,7.75,7.75,7.75
5.582415269103923,5.296428571428573,9.261583011583014,9.539715518619147,8.645053369444001,7.986605080831407,5.5,7.75,10.0,10.0
5.536944775805208,5.632142857142858,8.460907335907338,6.621224228863673,9.166958738250756,7.994919168591223,5.5,7.75,10.0,7.75
5.461160620307347,5.921428571428573,7.777509652509654,6.589579670768739,7.8062768838617185,7.374133949191685,7.75,7.75,7.75,7.75
5.415690127008632,5.232142857142858,9.028474903474905,7.948857279846573,8.352556953958898,9.132563510392607,5.5,7.75,10.0,10.0
5.390428741842679,6.5285714285714285,6.723455598455599,4.462202333386607,7.632786362912219,6.56905311778291,7.75,7.75,7.75,7.75
5.344958248543962,7.221428571428573,5.819980694980696,4.128496084385489,6.976103234028994,4.931177829099307,10.0,7.75,5.5,5.5
5.309592309311628,5.046428571428571,9.215250965250966,8.166054019498162,9.397801497530667,8.448036951501155,5.5,7.75,10.0,10.0
5.284330924145674,6.689285714285715,6.326737451737452,3.773214000319642,7.624183527162659,6.102078521939953,7.75,7.75,5.5,5.5
5.279278647112484,10.000000000000002,2.9473938223938227,1.8098130094294391,2.0825234984865384,3.646651270207852,10.0,7.75,1.0,1.0
5.24896498491334,5.203571428571429,8.708494208494209,6.865750359597252,8.878763740640434,8.747344110854502,5.5,7.75,10.0,10.0
5.17318082941548,5.057142857142857,8.875000000000002,7.7891961003675885,9.08809941054644,8.132101616628177,5.5,7.75,10.0,10.0
5.122658059083574,5.157142857142857,8.520270270270272,7.907143998721432,8.702405607774415,7.372748267898382,5.5,7.75,10.0,10.0
5.117605782050383,6.039285714285715,6.911679536679538,4.854882531564648,7.555360841166163,6.8046189376443404,7.75,7.75,7.75,7.75
5.1075012279840015,6.4,6.381756756756756,3.048265942144798,7.720248526366097,6.86420323325635,7.75,7.75,5.5,5.5
5.087292119851239,5.039285714285715,8.70415057915058,9.498002237494008,8.441452923371036,6.6217090069284055,5.5,7.75,10.0,10.0
5.001403410286998,6.517857142857142,6.05019305019305,3.6667732140003197,7.500876214752271,5.529792147806004,7.75,7.75,5.5,5.5
4.971089748087854,4.985714285714286,8.5492277992278,7.354802621064408,9.618607615102757,7.105311778290992,5.5,7.75,10.0,10.0
4.9609851940214735,4.664285714285715,9.31515444015444,9.177241489531724,8.784132547395252,8.35242494226328,3.25,7.75,10.0,10.0
4.950880639955091,5.307142857142857,7.819498069498071,6.6413616749240845,8.237852477298071,7.031870669745958,5.5,7.75,7.75,7.75
4.935723808855519,4.7214285714285715,9.093629343629344,8.288317084864952,9.13684881312729,8.234642032332562,3.25,7.75,10.0,10.0
4.925619254789138,6.032142857142857,6.554054054054054,3.8796547866389646,8.005575912059902,6.283602771362586,7.75,7.75,5.5,5.5
4.875096484457232,6.625,5.695463320463322,4.0493846891481535,6.348096224310977,5.254041570438798,7.75,7.75,5.5,5.5
4.870044207424041,7.014285714285714,5.265444015444016,2.5261307335783925,6.590409431256969,5.2568129330254045,10.0,7.75,3.25,3.25
4.86499193039085,7.196428571428573,5.08445945945946,2.5117468435352404,6.267803090648398,5.060046189376443,10.0,7.75,3.25,3.25
4.829625991158515,5.0285714285714285,8.111969111969113,8.222151190666454,7.978333598852956,6.595381062355657,5.5,7.75,7.75,10.0
4.753841835660657,4.667857142857143,8.76061776061776,7.967556336902669,8.475864266369285,8.224942263279445,3.25,7.75,10.0,10.0
4.7487895586274655,4.810714285714285,8.40588803088803,8.70257311810772,8.121714194678988,6.840646651270208,3.25,5.5,10.0,10.0
4.728580450494703,5.385714285714286,7.179536679536682,5.1698897235096695,7.41198024534013,7.4101616628175515,5.5,5.5,7.75,7.75
4.7184758964283215,4.9107142857142865,8.103281853281855,7.311650950934952,8.86012426318305,6.595381062355657,5.5,5.5,7.75,10.0
4.703319065328749,8.289285714285715,3.971042471042471,2.1924244845772733,3.9651107216823327,4.396304849884526,10.0,5.5,1.0,1.0
4.667953126096415,5.014285714285714,7.752895752895755,5.692024932076075,8.196272104508523,7.792609699769053,5.5,5.5,7.75,7.75
4.652796294996843,4.807142857142857,8.1742277992278,5.398593575195781,9.00063724709256,8.509006928406464,3.25,5.5,10.0,7.75
4.637639463897271,4.821428571428571,8.097490347490348,7.128975547386926,8.203441134299824,7.393533487297921,3.25,5.5,7.75,10.0
4.632587186864081,5.482142857142858,6.811776061776063,3.9932875179798626,7.427752110880995,7.471131639722864,5.5,5.5,7.75,5.5
4.617430355764508,5.892857142857144,6.144305019305021,4.243567204730702,7.214115023100208,5.518706697459584,7.75,5.5,5.5,5.5
4.55175075433303,5.9035714285714285,5.998069498069498,3.9228064567684187,6.7266209972917,5.88175519630485,7.75,5.5,5.5,5.5
4.54669847729984,5.932142857142857,5.948841698841699,3.266901070800703,6.643460251712602,6.452655889145496,7.75,5.5,5.5,5.5
4.5062802610343144,4.567857142857143,8.352316602316604,7.420968515262905,8.881631352556955,7.185681293302539,3.25,5.5,10.0,10.0
4.470914321801979,5.692857142857143,6.138513513513514,4.088221192264664,7.495140990919229,5.378752886836027,5.5,5.5,5.5,5.5
4.4153392744368825,6.382142857142858,5.152509652509654,2.9849768259549303,5.639796080930381,5.405080831408776,7.75,5.5,3.25,3.25
4.40018244333731,4.378571428571429,8.546332046332049,7.954610835863832,9.103871276087302,7.018013856812933,3.25,5.5,10.0,10.0
4.40018244333731,5.996428571428572,5.579633204633204,3.288476905865431,5.856300780627688,6.129792147806004,7.75,5.5,3.25,5.5
4.344607395972213,4.1035714285714295,9.163127413127414,8.66085983698258,9.294567468535925,7.922863741339492,3.25,5.5,10.0,10.0
4.339555118939023,5.757142857142858,5.777992277992279,2.612434073837302,7.063565397482874,6.185219399538106,7.75,5.5,5.5,3.25
4.339555118939023,5.50357142857143,6.139961389961391,3.8623941185871824,7.125219053688069,5.957967667436489,5.5,5.5,5.5,5.5
4.304189179706688,4.385714285714286,8.259652509652511,7.888444941665336,8.698104189899635,6.646651270207851,3.25,5.5,10.0,10.0
4.299136902673498,6.982142857142858,4.363416988416988,2.5735975707207928,4.9228931018002235,4.2314087759815235,7.75,5.5,3.25,3.25
4.299136902673498,5.460714285714285,6.116795366795367,3.266901070800703,7.400509797674049,6.203233256351039,5.5,5.5,5.5,5.5
4.289032348607115,5.964285714285715,5.405888030888031,2.8138085344414256,6.550262864425681,5.417551963048498,7.75,5.5,3.25,3.25
4.2435618553084,5.642857142857142,5.737451737451739,2.970592935911779,7.427752110880995,5.373210161662817,5.5,5.5,5.5,3.25
4.2435618553084,3.803571428571429,9.837837837837839,9.394438229183315,8.910307471722161,9.52471131639723,1.0,5.5,10.0,10.0
4.218300470142447,5.692857142857143,5.610038610038611,3.2280645676841937,6.735223833041262,5.4286374133949185,5.5,5.5,3.25,5.5
4.147568591677778,5.885714285714286,5.222007722007723,2.783602365350807,5.952365779831128,5.499307159353348,7.75,5.5,3.25,3.25
4.122307206511824,5.017857142857142,6.442567567567568,4.560012785680039,8.161860761510276,5.154272517321016,5.5,5.5,5.5,7.75
4.08694126727949,5.446428571428571,5.678088803088803,3.1834745085504235,7.165365620519356,5.251270207852194,5.5,5.5,5.5,5.5
4.071784436179918,5.450000000000001,5.637548262548263,3.1000479463001436,6.164569061653657,6.179676674364895,5.5,5.5,3.25,5.5
4.01115711178163,3.978571428571428,8.502895752895753,6.700335624101006,9.220009558706389,7.986605080831407,1.0,5.5,10.0,7.75
3.9707388955161047,5.196428571428571,5.788127413127414,3.051142720153428,6.815516966703839,6.030023094688222,5.5,5.5,5.5,5.5
3.9707388955161047,5.064285714285715,5.998069498069498,4.322678599968036,6.485741596303965,5.725173210161662,5.5,5.5,5.5,5.5
3.9555820644165327,6.325000000000001,4.373552123552123,2.139204091417612,4.3966863151186875,5.187528868360277,7.75,5.5,3.25,1.0
3.884850185951864,4.1607142857142865,7.619691119691121,6.045868627137606,8.743985980563963,6.539953810623556,3.25,5.5,7.75,7.75
3.8797979089186727,4.467857142857143,6.885617760617761,6.465878216397634,6.809781742870799,5.89838337182448,3.25,3.25,7.75,7.75
3.864641077819101,4.021428571428572,7.932432432432433,6.724788237174366,8.333917476501513,7.18013856812933,3.25,3.25,7.75,7.75
3.85958880078591,4.521428571428572,6.719111969111969,3.745884609237654,7.968296957145133,6.919630484988453,3.25,3.25,7.75,5.5
3.85958880078591,5.125,5.63899613899614,2.6599009109797027,6.488609208220488,6.2988452655889136,5.5,3.25,3.25,3.25
3.632236334292331,4.717857142857143,5.741795366795367,3.1964200095892603,6.626254580213477,5.942725173210161,3.25,3.25,5.5,5.5
3.6221317802259496,4.517857142857143,6.080598455598455,4.410420329231261,6.3308905528118515,6.030023094688222,3.25,3.25,5.5,5.5
3.5817135639604243,3.9571428571428573,7.199806949806952,6.087581908262747,7.989804046519039,6.025866050808314,1.0,3.25,7.75,7.75
3.5665567328608523,4.7285714285714295,5.552123552123552,2.7462042512386127,6.535924804843079,5.916397228637413,3.25,3.25,3.25,3.25
3.5059294084625647,4.389285714285714,6.000965250965251,2.4527728943583185,7.90520949498168,6.164434180138568,3.25,3.25,5.5,3.25
3.4907725773629927,3.6357142857142857,7.789092664092665,5.204411059613234,9.207105305082045,7.389376443418014,1.0,3.25,7.75,7.75
3.4655111921970394,4.510714285714286,5.6607142857142865,3.318683074956049,6.3423610004779345,5.866512702078522,3.25,3.25,3.25,5.5
3.4604589151638483,6.067857142857143,3.6829150579150585,1.878855681636567,3.010195953480962,4.793995381062355,7.75,3.25,1.0,1.0
3.425092975931514,5.696428571428571,3.9638030888030893,2.120505034361515,4.333598852955234,4.08729792147806,5.5,3.25,1.0,1.0
3.298786050101748,6.125,3.326737451737452,1.8817324596451974,2.4739525250916037,4.286836027713626,7.75,3.25,1.0,1.0
3.2937337730685567,4.914285714285715,4.59073359073359,2.242768099728304,4.974510116297594,5.150115473441108,5.5,3.25,3.25,3.25
3.2684723879026034,4.0,6.106660231660232,3.826434393479303,7.056396367691573,5.966281755196304,1.0,3.25,5.5,5.5
3.263420110869413,6.014285714285714,3.3499034749034746,1.9665974108997921,2.529870957463756,4.217551963048499,7.75,3.25,1.0,1.0
3.2482632797698408,3.685714285714286,6.80019305019305,3.6092376538277127,8.751155010355266,6.528868360277136,1.0,3.25,7.75,5.5
3.233106448670269,6.264285714285714,3.093629343629344,2.132012146396036,2.1757208857734582,3.6646651270207853,7.75,3.25,1.0,1.0
3.187635955371553,4.867857142857144,4.39092664092664,2.2801662138404986,5.0232595188784455,4.496073903002309,5.5,3.25,3.25,3.25
3.1623745702056,4.1535714285714285,5.469594594594595,3.4524532523573597,6.2764059263979615,5.2498845265588905,3.25,3.25,3.25,5.5
3.096694968774121,4.575000000000001,4.573359073359073,2.2959884928879655,4.6576389995220655,5.355196304849884,3.25,3.25,3.25,3.25
3.0714335836081683,4.714285714285714,4.293918918918919,2.787917532363753,3.8274653496893425,4.88406466512702,3.25,3.25,3.25,3.25
3.0057539821766897,5.125,3.643822393822394,2.2096851526290555,3.421698263501672,3.9639722863741333,5.5,3.25,1.0,3.25
2.9451266577784017,4.003571428571428,5.077220077220078,2.4772255074316765,5.391747650151347,5.919168591224017,1.0,3.25,3.25,3.25
2.92996982667883,3.2607142857142857,6.8277027027027035,4.5470672846412015,7.8880038234825545,6.539953810623556,1.0,3.25,7.75,7.75
2.924917549645639,4.1000000000000005,4.841216216216218,2.8684673166054018,5.030428548669747,5.215242494226327,3.25,3.25,3.25,3.25
2.9198652726124488,4.6535714285714285,3.9942084942084946,2.2787278248361833,3.4675800541660022,4.859122401847574,3.25,3.25,1.0,3.25
2.9148129955792577,4.889285714285714,3.685810810810811,1.8587182355761547,3.8346343794806437,4.026327944572748,5.5,3.25,1.0,1.0
2.9097607185460674,4.1607142857142865,4.69353281853282,2.9849768259549303,5.297116456906165,4.41986143187067,3.25,3.25,3.25,3.25
2.9097607185460674,3.5357142857142856,5.979247104247106,3.3028607959085825,6.85853114545165,6.296073903002309,1.0,3.25,5.5,5.5
2.8844993333801137,5.607142857142858,2.915540540540541,1.7724148953172447,1.596463278636291,4.060969976905311,5.5,3.25,1.0,1.0
2.8642902252473514,3.978571428571428,4.868725868725869,1.7206328911618987,5.9308586904572245,5.528406466512702,1.0,3.25,3.25,1.0
2.85418567118097,4.396428571428572,4.15926640926641,1.7997442863992328,4.64043332802294,4.660969976905311,3.25,3.25,1.0,1.0
2.8440811171145888,4.614285714285715,3.8450772200772207,1.8731021256193063,3.9048908714353994,4.401847575057737,3.25,3.25,1.0,1.0
2.8339765630482074,4.892857142857142,3.4874517374517375,2.0457088061371262,3.1234666241835267,3.961200923787529,5.5,1.0,1.0,1.0
2.7733492386499194,4.246428571428572,4.147683397683398,2.290234936870705,4.421061016409113,4.369976905311778,3.25,1.0,1.0,3.25
2.763244684583538,4.057142857142857,4.421332046332047,2.8296308134888926,4.793850565556793,4.277136258660508,3.25,1.0,3.25,3.25
2.748087853483966,4.914285714285715,3.2543436293436296,1.9565286878695862,2.6202007328341566,3.8655889145496536,5.5,1.0,1.0,1.0
2.707669637218441,4.4035714285714285,3.7466216216216224,1.9795429119386285,3.764377887525888,4.152424942263279,3.25,1.0,1.0,1.0
2.707669637218441,2.8249999999999997,7.405405405405405,6.4529327153587985,7.585470766289628,6.653579676674364,1.0,1.0,7.75,7.75
2.6672514209529155,3.771428571428572,4.619691119691121,2.2355761547067288,5.1537358610801345,5.065588914549653,1.0,1.0,3.25,3.25
2.6419900357869626,4.825000000000001,3.0805984555984556,1.9162537957487613,2.003664170782221,4.001385681293303,3.25,1.0,1.0,1.0
2.626833204687391,3.0785714285714283,6.118243243243244,4.762825635288477,6.300780627688386,5.830484988452656,1.0,1.0,5.5,7.75
2.6217809276542,3.9214285714285717,4.198359073359073,2.7447658622342974,4.094153257925761,4.392147806004619,1.0,1.0,1.0,3.25
2.6015718195214372,3.4285714285714284,5.090250965250966,2.5879814607639444,5.566671977059105,5.682217090069284,1.0,1.0,3.25,3.25
2.596519542488247,4.4107142857142865,3.422297297297298,1.8673485696020453,2.9313366257766447,4.133025404157044,3.25,1.0,1.0,1.0
2.5510490491895306,4.632142857142857,3.0429536679536686,1.868786958606361,2.075354468695237,3.872517321016166,3.25,1.0,1.0,1.0
2.409585292260193,3.4071428571428575,4.389478764478765,1.825635288476906,4.785247729807233,5.158429561200924,1.0,1.0,3.25,1.0
2.3944284611606204,4.053571428571429,3.278957528957529,2.025571360076714,2.5284371515054964,3.957043879907621,3.25,1.0,1.0,1.0
2.3641147989614764,3.039285714285714,5.078667953667953,2.343455330030366,5.530826828102596,5.9177829099307155,1.0,1.0,3.25,3.25
2.328748859729142,4.007142857142857,3.142857142857143,1.4789835384369505,2.2789549147682013,4.333949191685912,1.0,1.0,1.0,1.0
2.303487474563189,2.8892857142857142,5.220559845559846,2.8152469234457405,5.635494663055599,5.768129330254041,1.0,1.0,3.25,3.25
2.298435197529998,4.164285714285715,2.8576254826254828,1.8241968994725908,1.765652381711008,3.681293302540416,3.25,1.0,1.0,1.0
2.273173812364045,3.542857142857143,3.6293436293436296,1.8414575675243725,3.2238330412617495,4.468360277136258,1.0,1.0,1.0,1.0
2.252964704231282,3.3321428571428573,3.9406370656370657,2.3765382771296144,3.9436036323084274,4.151039260969976,1.0,1.0,1.0,3.25
2.2175987649989475,3.039285714285714,4.412644787644789,2.4714719514144154,4.617492432690776,4.764896073903001,1.0,1.0,3.25,3.25
2.167075994667041,2.4357142857142855,6.0777027027027035,2.9763464919290397,7.446391588338377,6.322401847575057,1.0,1.0,5.5,3.25
2.1569714406006595,3.8142857142857145,2.8185328185328187,1.7896755633690267,1.9162020073283408,3.4540415704387986,1.0,1.0,1.0,1.0
2.1216055013683253,3.675,2.896718146718147,1.914815406744446,1.891827306037916,3.5815242494226327,1.0,1.0,1.0,1.0
2.0761350080696093,3.5964285714285715,2.8388030888030893,1.871663736614991,1.7541819340449258,3.5912240184757502,1.0,1.0,1.0,1.0
2.035716791804084,2.867857142857143,3.9724903474903486,1.3279526929838579,4.551537358610801,4.665127020785219,1.0,1.0,1.0,1.0
1.904357588941127,2.2749999999999995,5.072876447876448,1.7609077832827233,5.674207423928628,6.322401847575057,1.0,1.0,3.25,1.0
1.889200757841555,1.839285714285714,7.372104247104248,5.884769058654307,8.289469491795444,6.424942263279446,1.0,1.0,7.75,7.75
1.7628938320117888,2.775,2.8344594594594597,1.8745405146236216,2.085391110403058,3.257274826789838,1.0,1.0,1.0,1.0
1.7275278927794542,1.8678571428571427,5.680984555984557,3.453891641361675,6.491476820137008,5.64757505773672,1.0,1.0,5.5,5.5
1.6517437372815944,1.7964285714285713,5.375482625482626,2.3909221671727665,6.63485741596304,5.65866050808314,1.0,1.0,3.25,3.25
1.570907304750544,1.9857142857142855,3.717664092664093,2.0212561930637682,3.4288672932929742,4.353348729792147,1.0,1.0,1.0,1.0
1.2980843449582484,1.339285714285714,4.257722007722009,1.8673485696020453,4.144336466464872,5.359353348729791,1.0,1.0,1.0,1.0
1.040418216265525,1.0,4.1665057915057915,1.1941825155825474,4.413891986617811,5.486836027713625,1.0,1.0,1.0,1.0
10.0,10.000000000000002,7.347490347490348,5.00015982100048,8.854389039350009,6.659122401847575,10.0,10.0,7.75,7.75
10.0,10.000000000000002,6.545366795366796,3.97315007191945,7.949657479687749,6.218475750577367,10.0,10.0,7.75,7.75
10.0,10.000000000000002,6.215250965250965,4.066645357199937,8.166162179385056,4.972748267898383,10.0,10.0,7.75,7.75
10.0,10.000000000000002,7.845559845559848,6.612593894837781,8.27083001433806,7.101154734411084,10.0,10.0,7.75,10.0
10.0,10.000000000000002,6.309362934362934,3.7430078312290234,7.562529870957464,6.1394919168591215,10.0,10.0,7.75,5.5
10.0,10.000000000000002,8.66361003861004,7.80645676841937,8.485900908077106,8.093302540415703,10.0,10.0,10.0,10.0
10.0,10.000000000000002,6.6742277992278005,4.555697618667093,8.134618448303328,5.851270207852194,10.0,10.0,7.75,7.75
10.0,10.000000000000002,4.098455598455599,1.9407064088221193,5.2885136211566035,3.7256351039260966,10.0,10.0,3.25,1.0
9.770752929618975,10.000000000000002,7.330115830115831,4.662138404986415,8.652222399235303,7.133025404157044,10.0,10.0,7.75,7.75
9.366570766963722,10.000000000000002,5.686776061776062,3.0238133290714395,7.292974350804524,5.306697459584296,10.0,10.0,5.5,5.5
9.356466212897342,10.000000000000002,4.344594594594595,2.749081029247243,5.387446232276565,3.556581986143187,10.0,10.0,3.25,3.25
9.108904638271,10.000000000000002,7.502413127413128,5.7049704331149105,8.805639636769158,6.474826789838337,10.0,10.0,7.75,7.75
9.098800084204619,10.000000000000002,7.551640926640928,6.316285759948856,7.7532260634060854,7.041570438799075,10.0,10.0,7.75,7.75
9.048277313872713,10.000000000000002,5.827220077220078,3.4984817004954447,7.347458977218416,5.1986143187066975,10.0,10.0,5.5,5.5
8.780506631113607,10.000000000000002,7.393822393822395,5.801342496404027,8.31527799904413,6.541339491916858,10.0,10.0,7.75,7.75
8.199494772296681,10.000000000000002,4.480694980694981,2.3564008310692026,4.967341086506293,4.731639722863742,10.0,10.0,3.25,3.25
8.058031015367344,10.000000000000002,6.6380308880308885,4.3356241010068715,7.971164569061653,6.1200923787528865,10.0,10.0,7.75,7.75
8.012560522068629,8.560714285714287,8.127895752895753,5.569761866709285,8.445754341245818,8.744572748267899,10.0,10.0,10.0,7.75
7.759946670409096,7.428571428571429,9.305019305019307,8.424964040274894,9.31607455790983,8.533949191685913,10.0,10.0,10.0,10.0
6.992000561364116,6.428571428571429,9.743725868725871,8.886686910660062,9.591365301895811,9.082678983833716,7.75,10.0,10.0,10.0
6.981896007297734,6.892857142857144,8.916988416988417,7.202333386607,9.425043810737613,8.493764434180136,7.75,10.0,10.0,10.0
6.956634622131782,7.450000000000001,8.043918918918921,6.542112833626339,8.743985980563963,7.281293302540416,10.0,10.0,7.75,10.0
6.810118588169252,9.082142857142857,6.0777027027027035,4.478024612434073,6.3265891349370715,5.963510392609699,10.0,10.0,7.75,7.75
6.7949617570696805,6.546428571428573,9.179054054054054,8.250918970752757,8.758324040146567,8.878983833718245,7.75,10.0,10.0,10.0
6.724229878605011,9.38214285714286,5.730212355212355,3.4855361994566083,7.255695395889756,5.01986143187067,10.0,10.0,5.5,5.5
6.71917760157182,6.2785714285714285,9.530888030888033,8.54147354962442,8.873028516807391,9.502540415704388,7.75,10.0,10.0,10.0
6.658550277173533,9.617857142857144,5.471042471042471,3.4409461403228385,6.537358610801338,5.01431870669746,10.0,10.0,5.5,5.5
6.623184337941198,10.000000000000002,3.9985521235521246,2.501678120505034,4.931495937549785,3.246189376443418,10.0,10.0,3.25,3.25
6.587818398708864,10.000000000000002,2.3754826254826256,2.343455330030366,1.9749880516170144,1.5916859122401847,10.0,10.0,1.0,3.25
6.5676092905761,6.696428571428571,8.5246138996139,7.817963880453892,8.050023896765971,8.104387990762124,7.75,10.0,10.0,10.0
6.506981966177813,6.875,8.143822393822395,6.173885248521655,8.564760235781424,8.09607390300231,7.75,10.0,10.0,7.75
6.491825135078241,6.332142857142857,9.016891891891895,9.38149272814448,8.617811056237056,7.462817551963048,7.75,10.0,10.0,10.0
6.4311978106799526,9.121428571428574,5.579633204633204,3.5186191465558574,7.050661143858532,4.755196304849884,10.0,10.0,5.5,5.5
6.299838607816996,6.9107142857142865,7.748552123552125,6.497522774492568,7.842122032818226,7.346420323325635,7.75,10.0,7.75,7.75
6.269524945617852,6.2785714285714285,8.705598455598457,6.893079750679238,9.610004779353194,8.004618937644342,7.75,10.0,10.0,10.0
6.224054452319136,8.096428571428572,6.222490347490348,3.7243087741729264,7.714513302533058,5.759815242494225,10.0,7.75,7.75,5.5
6.198793067153184,6.360714285714286,8.430501930501931,7.235416333706249,8.840050979767405,7.631870669745958,7.75,7.75,10.0,10.0
6.158374850887658,6.514285714285714,8.101833976833978,7.2584305577752914,9.144017842918592,6.370900692840646,7.75,7.75,10.0,10.0
6.138165742754895,7.607142857142858,6.611969111969113,4.509669170529007,8.127449418512027,5.725173210161662,10.0,7.75,7.75,7.75
5.9512314925268415,5.921428571428573,8.743243243243246,7.935911778807736,8.295204715628484,8.381524249422633,5.5,7.75,10.0,10.0
5.845133674829837,5.753571428571428,8.857625482625483,7.202333386607,8.696670383941372,9.027251732101618,5.5,7.75,10.0,10.0
5.7996631815311215,5.525,9.235521235521237,9.14847370944542,8.850087621475227,8.0905311778291,5.5,7.75,10.0,10.0
5.744088134166025,6.067857142857143,8.075772200772201,6.494645996483937,8.689501354150071,7.4725173210161655,7.75,7.75,10.0,7.75
5.71377447196688,5.817857142857143,8.460907335907338,7.868307495604922,8.530348892783177,7.407390300230946,5.5,7.75,10.0,10.0
5.648094870535402,8.90357142857143,4.7746138996139,2.600926961802781,6.732356221124741,3.635565819861432,10.0,7.75,3.25,3.25
5.541997052838398,5.7285714285714295,8.290057915057917,8.253795748761387,8.256491954755457,6.8115473441108545,5.5,7.75,10.0,10.0
5.531892498772017,5.342857142857143,9.044401544401547,8.741409621224228,9.17556157400032,7.618013856812932,5.5,7.75,10.0,10.0
5.299487755245246,5.532142857142858,8.152509652509654,5.4129774652389315,8.890234188306517,8.53810623556582,5.5,7.75,10.0,7.75
5.294435478212056,5.007142857142858,9.27895752895753,8.168930797506793,8.755456428230048,9.248960739030021,5.5,7.75,10.0,10.0
5.24896498491334,5.939285714285715,7.331563706563708,6.103404187310213,7.76756412298869,6.599538106235565,7.75,7.75,7.75,7.75
5.213599045681005,5.439285714285715,8.146718146718149,6.6413616749240845,8.523179862991876,7.692840646651269,5.5,7.75,10.0,10.0
5.203494491614624,5.235714285714286,8.546332046332049,7.0426722071280174,9.010673888800381,7.983833718244804,5.5,7.75,10.0,10.0
5.17318082941548,5.332142857142857,8.271235521235523,6.6428000639284,8.49450374382667,8.078060046189375,5.5,7.75,10.0,10.0
5.132762613149954,5.435714285714285,7.983108108108109,7.025411539076234,7.978333598852956,7.382448036951501,5.5,7.75,7.75,10.0
5.082239842818049,7.046428571428573,5.579633204633204,3.58334665175004,7.0492273379002715,4.695612009237875,7.75,7.75,5.5,5.5
5.041821626552523,5.007142857142858,8.667953667953668,8.255234137765703,8.485900908077106,7.673441108545034,5.5,7.75,10.0,10.0
5.026664795452952,4.917857142857143,8.844594594594595,7.170688828512066,9.191333439541182,8.53949191685912,3.25,7.75,10.0,10.0
5.026664795452952,6.5964285714285715,5.990830115830116,4.206169090618507,7.384737932133186,4.950577367205542,7.75,7.75,7.75,7.75
4.9609851940214735,8.053571428571429,4.492277992277993,2.498801342496404,5.760235781424248,3.8628175519630483,10.0,7.75,3.25,3.25
4.895305592589994,6.767857142857144,5.572393822393822,3.8365031165095096,6.244862195316234,5.20554272517321,7.75,7.75,5.5,5.5
4.854887376324469,6.467857142857143,5.8503861003861015,3.3532044110596133,7.430619722797514,5.326096997690531,7.75,7.75,5.5,5.5
4.809416883025753,6.2785714285714285,5.996621621621623,3.4927281444781846,6.835590250119484,6.183833718244803,7.75,7.75,7.75,5.5
4.799312328959372,6.642857142857144,5.543436293436294,2.8512066485536196,7.500876214752271,4.859122401847574,7.75,7.75,5.5,5.5
4.774050943793419,5.5,7.078185328185329,4.665015182995045,8.690935160108333,6.368129330254041,5.5,7.75,7.75,7.75
4.753841835660657,10.000000000000002,2.314671814671815,1.9795429119386285,2.333439541182093,1.4212471131639721,10.0,7.75,1.0,1.0
4.667953126096415,6.914285714285716,5.039575289575289,3.4423845293271533,5.938027720248526,4.353348729792147,7.75,7.75,5.5,5.5
4.652796294996843,6.607142857142858,5.32915057915058,3.4323158062969474,7.255695395889756,3.922401847575057,7.75,7.75,5.5,5.5
4.6275349098308896,6.307142857142859,5.621621621621621,4.053699856161099,6.320853911104031,5.0669745958429555,7.75,7.75,5.5,7.75
4.602273524664937,4.489285714285715,8.808397683397684,8.209205689627618,8.893101800223036,7.727482678983834,3.25,7.75,10.0,10.0
4.577012139498983,4.8464285714285715,7.8976833976834,7.780565766341697,7.750358451489566,6.625866050808313,3.25,5.5,7.75,10.0
4.541646200266649,6.203571428571429,5.597007722007723,3.245325235735976,7.493707184960968,4.640184757505773,7.75,5.5,5.5,5.5
4.526489369167077,4.682142857142857,8.130791505791507,7.390762346172286,8.646487175402262,6.808775981524248,3.25,5.5,10.0,10.0
4.47596659883517,4.389285714285714,8.74034749034749,8.834904906504715,9.012107694758642,6.8115473441108545,3.25,5.5,10.0,10.0
4.465862044768789,4.65,8.051158301158303,8.53571999360716,8.022781583559023,6.0771362586605076,3.25,5.5,10.0,10.0
4.440600659602835,5.203571428571429,6.8595559845559855,4.869266421607799,7.81344591365302,6.393071593533486,5.5,5.5,7.75,7.75
4.379973335204548,5.792857142857143,5.809845559845561,3.591976985775931,6.809781742870799,5.57690531177829,5.5,5.5,5.5,5.5
4.364816504104976,7.146428571428572,4.328667953667953,2.705929359117788,5.665604588179066,3.2836027713625864,10.0,5.5,3.25,3.25
4.304189179706688,8.985714285714288,3.0487451737451736,2.3506472750519416,3.741436992193723,1.8133949191685912,10.0,5.5,1.0,3.25
